G_ID,GDAY_DS,T_ID,VS_T_ID,HEADER_NO,TB_SC,PA,AB,RBI,RUN,HIT,H2,H3,HR,SB,CS,SH,SF,BB,IB,HP,KK,GD,ERR,LOB,P_HRA_RT,P_AB_CN,P_HIT_CN
20170423NCSS0,20170423,NC,SS,0,T,40,37,6,6,10,3,1,3,0,0,0,0,3,0,0,9,0,1,7,0.2,10,2
20170423OBSK0,20170423,SK,OB,0,B,36,30,4,4,6,2,0,1,0,1,1,0,5,1,0,10,1,3,5,0.5,4,2
20170423OBSK0,20170423,OB,SK,0,T,45,40,8,8,14,1,0,4,0,2,0,0,4,0,1,11,0,1,10,0.25,12,3
20170425HHLT0,20170425,LT,HH,0,B,34,27,3,4,8,1,0,1,1,0,3,1,3,0,0,6,0,0,6,0,6,0
20170425HHLT0,20170425,HH,LT,0,T,35,31,2,2,6,1,0,1,0,0,1,1,2,0,0,7,0,0,6,0,5,0
20170425KTNC0,20170425,NC,KT,0,B,31,29,2,2,5,1,0,1,0,0,0,0,2,0,0,4,0,3,5,0.25,4,1
20170425KTNC0,20170425,KT,NC,0,T,38,35,1,1,6,0,0,0,0,0,0,0,2,0,0,11,0,0,10,0,8,0
20170425OBWO0,20170425,WO,OB,0,B,46,39,13,13,17,3,0,1,0,0,0,2,5,0,0,2,1,0,9,0.473684211,19,9
20170425OBWO0,20170425,OB,WO,0,T,45,41,9,9,14,2,0,0,1,0,0,0,3,0,1,4,0,1,9,0.4375,16,7
20170425SKLG0,20170425,LG,SK,0,B,35,32,3,3,10,1,0,0,0,1,0,0,3,0,0,6,4,0,5,0.428571429,7,3
20170425SKLG0,20170425,SK,LG,0,T,41,39,7,8,12,1,1,3,1,0,0,0,1,0,1,6,0,0,6,0.272727273,11,3
20170425SSHT0,20170425,HT,SS,0,B,42,34,10,11,12,2,0,1,1,0,1,1,5,0,1,9,0,0,7,0.4,10,4
20170425SSHT0,20170425,SS,HT,0,T,38,37,3,3,12,3,0,1,0,0,0,0,1,0,0,6,2,1,8,0.111111111,9,1
20170426HHLT0,20170426,HH,LT,0,T,34,31,2,2,7,0,0,1,1,0,1,0,2,0,0,8,1,1,5,0.333333333,6,2
20170426HHLT0,20170426,LT,HH,0,B,37,29,8,8,9,3,0,0,2,1,1,1,6,0,0,6,1,0,5,0.666666667,9,6
20170426KTNC0,20170426,NC,KT,0,B,39,37,11,11,13,4,0,3,1,0,0,1,1,0,0,2,0,0,4,0.5,10,5
20170426KTNC0,20170426,KT,NC,0,T,32,30,4,4,4,0,0,2,0,0,0,0,1,0,1,6,0,1,1,1,1,1
20170426OBWO0,20170426,WO,OB,0,B,42,39,3,3,10,2,0,0,0,0,0,0,2,2,1,4,0,1,9,0.4,10,4
20170426OBWO0,20170426,OB,WO,0,T,43,38,4,4,9,2,1,0,1,0,0,1,2,0,2,7,1,1,9,0.153846154,13,2
20170426SKLG0,20170426,SK,LG,0,T,33,28,0,0,2,0,0,0,0,1,0,0,5,0,0,12,0,1,6,0.2,5,1
20170426SKLG0,20170426,LG,SK,0,B,44,34,9,9,14,3,0,0,0,0,2,2,4,0,2,3,2,0,11,0.357142857,14,5
20170426SSHT0,20170426,HT,SS,0,B,36,32,7,7,11,3,1,1,0,0,0,0,2,0,2,3,2,0,5,0.5,12,6
20170426SSHT0,20170426,SS,HT,0,T,35,33,0,0,6,0,0,0,0,0,0,0,2,0,0,7,0,0,8,0,2,0
20170427HHLT0,20170427,HH,LT,0,T,38,36,5,6,11,1,0,0,1,0,0,1,0,0,1,6,1,0,5,0.555555556,9,5
20170427HHLT0,20170427,LT,HH,0,B,34,33,1,1,6,1,0,0,1,0,0,0,1,0,0,12,0,1,6,0.25,4,1
20170427KTNC0,20170427,NC,KT,0,B,32,32,2,3,7,0,0,2,2,0,0,0,0,0,0,8,0,0,5,0.2,5,1
20170427KTNC0,20170427,KT,NC,0,T,33,31,0,0,4,0,0,0,1,0,0,0,2,0,0,11,0,1,6,0.333333333,3,1
20170427OBWO0,20170427,WO,OB,0,B,39,32,7,7,10,2,1,0,2,0,0,0,6,0,1,4,1,0,8,0.416666667,12,5
20170427OBWO0,20170427,OB,WO,0,T,35,34,3,3,8,0,0,2,0,0,0,0,1,0,0,8,1,0,5,0.4,5,2
20170427SKLG0,20170427,LG,SK,0,B,37,32,3,4,11,1,0,1,4,2,0,1,3,0,1,4,0,0,9,0.125,8,1
20170427SKLG0,20170427,SK,LG,0,T,35,32,2,2,6,2,0,0,0,0,0,1,2,0,0,8,0,0,6,0.4,5,2
20170427SSHT0,20170427,SS,HT,0,T,45,43,9,9,18,2,0,2,0,0,0,0,2,0,0,11,1,0,9,0.428571429,14,6
20170427SSHT0,20170427,HT,SS,0,B,48,41,16,16,19,2,0,2,0,0,0,2,3,0,2,5,0,0,8,0.388888889,18,7
20170428LGKT0,20170428,KT,LG,0,B,32,30,1,1,5,0,0,1,0,1,0,0,2,0,0,7,1,0,4,0,1,0
20170428LGKT0,20170428,LG,KT,0,T,34,31,2,2,5,0,0,0,2,0,0,1,2,0,0,5,0,0,5,0.2,5,1
20170428LTOB0,20170428,OB,LT,0,B,35,27,2,2,5,1,0,1,0,0,0,1,6,1,1,3,1,0,9,0,6,0
20170428LTOB0,20170428,LT,OB,0,T,38,32,0,0,6,2,1,0,0,0,1,0,4,0,1,10,0,0,11,0,11,0
20170428NCHT0,20170428,NC,HT,0,T,35,34,3,3,8,3,0,0,3,0,0,0,1,0,0,10,0,1,5,0.375,8,3
20170428NCHT0,20170428,HT,NC,0,B,41,35,9,9,11,4,0,0,1,0,0,1,5,0,0,8,0,0,8,0.428571429,14,6
20170428SKSS0,20170428,SK,SS,0,T,41,34,7,7,9,1,0,2,1,0,0,0,5,0,2,5,2,0,7,0.222222222,9,2
20170428SKSS0,20170428,SS,SK,0,B,39,35,5,5,11,0,0,3,1,1,0,0,4,0,0,7,2,0,7,0.25,4,1
20170428WOHH0,20170428,HH,WO,0,B,34,33,2,2,6,2,0,1,0,0,0,0,0,0,1,10,0,0,5,0,3,0
20170428WOHH0,20170428,WO,HH,0,T,47,38,12,13,13,1,0,3,0,0,0,0,7,0,2,7,1,0,7,0.4,10,4
20170429LGKT0,20170429,KT,LG,0,B,37,34,6,6,12,2,0,0,1,0,1,1,1,0,0,6,1,0,7,0.466666667,15,7
20170429LGKT0,20170429,LG,KT,0,T,33,31,0,0,6,0,0,0,1,0,0,0,0,0,2,6,2,0,6,0,6,0
20170429LTOB0,20170429,LT,OB,0,T,45,34,1,3,7,0,0,0,0,0,2,0,8,1,1,6,1,1,15,0.071428571,14,1
20170429LTOB0,20170429,OB,LT,0,B,36,28,5,5,8,1,0,0,2,1,0,1,6,0,1,7,2,3,7,0.222222222,9,2
20170429NCHT0,20170429,NC,HT,0,T,54,43,7,8,9,1,0,1,3,2,0,0,9,1,2,11,1,0,10,0.230769231,13,3
20170429NCHT0,20170429,HT,NC,0,B,46,42,6,6,7,1,0,2,2,0,0,1,1,0,2,9,0,1,4,0.375,8,3
20170429SKSS0,20170429,SS,SK,0,B,45,40,12,12,16,4,0,3,2,0,0,0,4,0,1,6,0,1,9,0.266666667,15,4
20170429SKSS0,20170429,SK,SS,0,T,39,34,5,5,8,1,0,3,0,0,0,0,4,0,1,11,2,1,7,0.2,5,1
20170429WOHH0,20170429,HH,WO,0,B,37,35,3,3,9,2,0,0,1,0,0,0,2,0,0,9,0,3,7,0.25,8,2
20170429WOHH0,20170429,WO,HH,0,T,45,41,6,7,14,0,0,0,1,0,0,2,2,0,0,6,0,0,11,0.2,15,3
20170430LGKT0,20170430,LG,KT,0,T,41,37,6,7,13,1,1,2,1,3,0,0,3,0,1,5,0,0,7,0.333333333,9,3
20170430LGKT0,20170430,KT,LG,0,B,35,32,5,5,7,1,1,0,2,0,0,0,3,0,0,5,1,0,3,0.5,6,3
20170430LTOB0,20170430,LT,OB,0,T,43,36,6,6,11,1,0,0,1,1,1,0,6,0,0,11,0,0,10,0.333333333,15,5
20170430LTOB0,20170430,OB,LT,0,B,32,32,0,0,5,0,0,0,0,0,0,0,0,0,0,8,0,1,5,0,1,0
20170430NCHT0,20170430,NC,HT,0,T,42,41,11,12,16,3,1,3,0,1,0,0,1,0,0,5,1,0,3,0.833333333,6,5
20170430NCHT0,20170430,HT,NC,0,B,32,29,1,1,4,0,0,0,0,0,0,0,3,0,0,5,2,1,4,0.333333333,3,1
20170430SKSS0,20170430,SS,SK,0,B,39,36,2,2,10,0,1,0,0,0,0,1,1,0,1,2,0,0,10,0.2,5,1
20170430SKSS0,20170430,SK,SS,0,T,45,40,12,13,13,2,1,5,0,0,0,0,2,0,3,10,0,0,5,0.333333333,12,4
20170430WOHH0,20170430,HH,WO,0,B,39,37,3,4,12,3,0,1,0,1,0,0,1,0,1,5,1,0,8,0.181818182,11,2
20170430WOHH0,20170430,WO,HH,0,T,42,33,4,5,8,0,0,0,1,0,0,1,8,0,0,4,1,0,10,0.375,8,3
20170502HHSK0,20170502,SK,HH,0,B,41,38,5,5,13,1,0,2,0,0,1,0,2,0,0,5,0,1,9,0.333333333,6,2
20170502HHSK0,20170502,HH,SK,0,T,44,37,6,6,13,1,0,0,5,0,2,0,4,0,1,6,0,0,11,0.333333333,18,6
20170502HTWO0,20170502,HT,WO,0,T,45,38,8,9,14,1,1,1,0,2,1,1,2,0,3,1,1,0,9,0.444444444,9,4
20170502HTWO0,20170502,WO,HT,0,B,39,36,3,3,12,1,0,0,0,0,0,2,1,0,0,10,1,4,9,0.285714286,7,2
20170502LTKT0,20170502,KT,LT,0,B,29,28,0,0,3,1,0,0,0,1,0,0,1,0,0,12,2,2,2,0,2,0
20170502LTKT0,20170502,LT,KT,0,T,46,41,7,9,15,4,0,0,1,0,2,0,3,0,0,4,0,0,10,0.35,20,7
20170502NCLG0,20170502,LG,NC,0,B,34,29,1,1,6,1,0,0,0,0,2,0,3,0,0,5,2,1,6,0.166666667,6,1
20170502NCLG0,20170502,NC,LG,0,T,30,30,2,2,6,1,0,1,1,1,0,0,0,0,0,10,1,0,1,0.333333333,3,1
20170502OBSS0,20170502,OB,SS,0,T,45,37,5,5,10,1,0,1,0,0,2,1,4,0,1,9,0,0,10,0.272727273,11,3
20170502OBSS0,20170502,SS,OB,0,B,40,37,6,6,9,0,1,3,0,0,0,0,3,0,0,9,0,0,6,0.222222222,9,2
20170503HHSK0,20170503,SK,HH,0,B,46,39,8,8,10,0,0,3,0,0,2,0,4,0,1,6,0,0,8,0.25,8,2
20170503HHSK0,20170503,HH,SK,0,T,46,40,9,9,12,2,0,3,0,0,1,0,4,0,1,7,0,1,7,0.714285714,7,5
20170503HTWO0,20170503,HT,WO,0,T,35,31,2,2,5,2,1,0,0,0,1,0,3,0,0,7,1,1,6,0,8,0
20170503HTWO0,20170503,WO,HT,0,B,38,38,1,1,11,1,0,0,0,0,0,0,0,0,0,9,1,0,10,0.1,10,1
20170503LTKT0,20170503,LT,KT,0,T,39,34,2,2,11,4,0,0,0,1,1,0,4,0,0,7,2,1,10,0.3,10,3
20170503LTKT0,20170503,KT,LT,0,B,36,33,7,8,12,5,0,1,0,0,0,0,3,0,0,2,1,0,4,0.333333333,9,3
20170503NCLG0,20170503,LG,NC,0,B,45,38,13,13,17,2,0,1,0,0,1,0,5,0,1,4,2,0,8,0.526315789,19,10
20170503NCLG0,20170503,NC,LG,0,T,31,28,0,0,5,0,0,0,0,0,0,0,2,0,1,7,3,0,4,0,3,0
20170503OBSS0,20170503,OB,SS,0,T,48,39,10,10,14,0,0,3,0,1,0,0,8,0,1,11,1,0,11,0.3,10,3
20170503OBSS0,20170503,SS,OB,0,B,38,35,4,4,8,1,2,1,0,0,0,0,3,0,0,4,1,0,7,0.090909091,11,1
20170504HHSK0,20170504,SK,HH,0,B,35,30,6,6,8,2,0,2,0,0,1,0,3,0,1,8,1,0,5,0.6,5,3
20170504HHSK0,20170504,HH,SK,0,T,41,35,1,2,10,2,0,0,1,1,0,0,5,0,1,8,1,0,12,0.076923077,13,1
20170504HTWO0,20170504,HT,WO,0,T,36,34,1,1,9,1,0,1,0,0,0,0,0,0,2,6,1,1,8,0.2,5,1
20170504HTWO0,20170504,WO,HT,0,B,41,33,7,9,9,1,0,2,0,0,0,0,3,0,5,4,0,0,8,0.153846154,13,2
20170504LTKT0,20170504,KT,LT,0,B,39,37,2,2,12,1,0,0,2,0,0,0,2,0,0,7,1,1,10,0.25,8,2
20170504LTKT0,20170504,LT,KT,0,T,36,33,3,3,9,0,0,2,0,1,2,0,1,0,0,6,1,0,6,0,7,0
20170504NCLG0,20170504,NC,LG,0,T,39,34,2,3,6,2,0,0,0,0,0,0,4,0,1,9,0,1,9,0.166666667,12,2
20170504NCLG0,20170504,LG,NC,0,B,35,31,2,4,8,0,0,0,1,0,0,1,3,0,0,7,1,2,7,0.125,8,1
20170504OBSS0,20170504,SS,OB,0,B,35,33,2,2,8,3,0,0,0,0,0,0,2,0,0,5,2,1,6,0.285714286,7,2
20170504OBSS0,20170504,OB,SS,0,T,52,37,17,17,13,0,0,4,0,0,0,2,10,0,3,6,1,0,8,0.333333333,12,4
20170505HTLT0,20170505,LT,HT,0,B,46,36,2,3,9,1,0,0,1,0,3,0,6,2,1,10,1,0,13,0.153846154,13,2
20170505HTLT0,20170505,HT,LT,0,T,47,42,5,5,13,2,0,1,1,0,0,1,4,0,0,10,0,1,12,0.25,12,3
20170505KTHH0,20170505,HH,KT,0,B,45,39,12,13,18,5,0,1,0,0,1,1,3,0,1,4,1,0,8,0.466666667,15,7
20170505KTHH0,20170505,KT,HH,0,T,32,32,1,1,6,2,0,0,0,0,0,0,0,0,0,6,1,3,4,0.333333333,3,1
20170505LGOB0,20170505,LG,OB,0,T,37,33,3,3,6,0,1,2,1,1,0,0,3,0,1,8,0,0,7,0.166666667,6,1
20170505LGOB0,20170505,OB,LG,0,B,33,31,1,1,9,1,0,0,1,1,1,0,1,0,0,7,2,0,5,0.166666667,6,1
20170505SKWO0,20170505,SK,WO,0,T,41,36,3,3,11,1,0,0,1,1,0,0,5,0,0,8,0,0,11,0.181818182,11,2
20170505SKWO0,20170505,WO,SK,0,B,35,28,5,5,8,1,3,0,0,1,1,1,5,0,0,5,0,0,6,0.428571429,7,3
20170505SSNC0,20170505,SS,NC,0,T,35,33,2,2,8,0,0,1,0,0,1,0,0,0,1,2,1,0,6,0.166666667,6,1
20170505SSNC0,20170505,NC,SS,0,B,36,33,6,7,11,1,1,1,0,0,0,1,2,0,0,4,0,0,5,0.5,6,3
20170506HTLT0,20170506,LT,HT,0,B,33,32,0,0,9,0,0,0,0,1,0,0,0,0,1,5,3,1,6,0,4,0
20170506HTLT0,20170506,HT,LT,0,T,45,37,3,3,12,2,0,0,0,0,0,0,7,0,1,8,3,0,15,0.25,12,3
20170506KTHH0,20170506,HH,KT,0,B,36,35,5,5,14,0,0,3,0,1,0,0,1,0,0,5,2,0,7,0.25,4,1
20170506KTHH0,20170506,KT,HH,0,T,37,32,3,3,7,1,0,1,0,0,1,0,4,1,0,7,1,1,7,0.142857143,7,1
20170506LGOB0,20170506,LG,OB,0,T,38,31,7,7,6,0,0,0,2,0,1,0,4,0,2,7,1,0,4,0.5,6,3
20170506LGOB0,20170506,OB,LG,0,B,37,34,4,5,7,1,0,2,1,0,0,0,3,0,0,7,0,0,5,0,4,0
20170506SKWO0,20170506,SK,WO,0,T,50,43,13,13,20,5,0,0,2,0,1,1,3,0,2,5,2,1,10,0.470588235,17,8
20170506SKWO0,20170506,WO,SK,0,B,41,38,5,5,11,2,0,0,1,0,0,0,1,0,2,10,0,0,9,0.285714286,14,4
20170506SSNC0,20170506,NC,SS,0,B,38,34,1,1,8,1,0,0,0,0,0,0,4,0,0,11,1,4,10,0.1,10,1
20170506SSNC0,20170506,SS,NC,0,T,45,36,10,12,10,2,0,3,1,0,1,0,6,0,2,8,2,0,6,0.25,12,3
20170507HTLT0,20170507,HT,LT,0,T,38,36,5,5,8,3,0,1,0,0,0,0,2,0,0,6,0,1,6,0.3,10,3
20170507HTLT0,20170507,LT,HT,0,B,41,38,3,3,13,1,0,2,0,0,0,0,1,0,2,7,3,2,11,0.222222222,9,2
20170507KTHH0,20170507,HH,KT,0,B,32,30,0,0,4,0,0,0,2,0,0,0,1,0,1,9,1,0,5,0,4,0
20170507KTHH0,20170507,KT,HH,0,T,44,36,9,10,11,3,0,2,1,0,1,1,6,0,0,8,0,0,7,0.357142857,14,5
20170507LGOB0,20170507,LG,OB,0,T,47,40,10,10,16,1,1,0,1,0,1,1,1,0,4,5,1,0,10,0.363636364,11,4
20170507LGOB0,20170507,OB,LG,0,B,40,35,4,4,8,2,0,1,0,0,0,0,4,0,1,8,0,0,9,0.2,10,2
20170507SKWO0,20170507,WO,SK,0,B,60,49,5,6,16,6,0,0,1,1,1,1,9,2,0,9,0,1,18,0.176470588,17,3
20170507SKWO0,20170507,SK,WO,0,T,53,47,6,6,12,4,0,1,0,1,0,0,2,0,4,13,1,1,11,0.230769231,13,3
20170507SSNC0,20170507,NC,SS,0,B,45,38,11,13,14,4,0,2,0,0,0,0,6,0,1,5,1,1,8,0.266666667,15,4
20170507SSNC0,20170507,SS,NC,0,T,37,34,0,3,8,1,0,0,2,0,0,0,2,0,1,7,1,1,7,0,7,0
20170509KTHT0,20170509,HT,KT,0,B,42,37,9,9,14,2,0,3,0,1,0,1,3,0,1,5,0,0,9,0.428571429,7,3
20170509KTHT0,20170509,KT,HT,0,T,38,37,4,4,12,2,0,1,0,0,0,0,1,0,0,10,2,2,7,0.375,8,3
20170510KTHT0,20170510,HT,KT,0,B,33,32,0,0,3,1,0,0,0,0,0,0,1,0,0,11,1,0,6,0,7,0
20170510KTHT0,20170510,KT,HT,0,T,38,32,3,3,9,3,0,0,0,1,1,0,5,0,0,4,1,2,8,0.571428571,7,4
20170510LGSS0,20170510,LG,SS,0,T,44,41,6,6,15,2,1,2,0,1,0,1,2,0,0,7,0,0,11,0.166666667,12,2
20170510LGSS0,20170510,SS,LG,0,B,31,31,1,1,4,0,0,1,0,0,0,0,0,0,0,5,0,1,3,0,1,0
20170510LTHH0,20170510,HH,LT,0,B,34,30,1,1,5,0,0,0,1,0,1,0,3,0,0,8,1,0,6,0,5,0
20170510LTHH0,20170510,LT,HH,0,T,46,41,8,8,15,3,0,2,4,1,1,0,4,0,0,11,0,0,11,0.266666667,15,4
20170510SKOB0,20170510,SK,OB,0,T,35,32,0,0,5,0,1,0,0,0,0,0,2,0,1,14,0,0,8,0,6,0
20170510SKOB0,20170510,OB,SK,0,B,40,38,6,6,15,3,0,0,0,0,0,0,2,0,0,6,0,0,10,0.25,16,4
20170510WONC0,20170510,NC,WO,0,B,32,32,3,3,8,2,0,0,0,0,0,0,0,0,0,9,1,0,5,0.333333333,9,3
20170510WONC0,20170510,WO,NC,0,T,35,35,0,0,8,2,0,0,0,0,0,0,0,0,0,9,0,1,8,0,9,0
20170511KTHT0,20170511,HT,KT,0,B,33,32,2,2,5,2,0,0,0,0,0,0,1,0,0,4,1,1,4,0.142857143,7,1
20170511KTHT0,20170511,KT,HT,0,T,39,37,4,4,13,1,0,1,2,0,2,0,0,0,0,8,2,1,8,0.25,12,3
20170511LGSS0,20170511,SS,LG,0,B,37,34,5,5,9,1,0,1,1,0,1,0,2,0,0,6,2,1,5,0.444444444,9,4
20170511LGSS0,20170511,LG,SS,0,T,41,35,8,8,10,5,0,1,1,0,0,1,5,0,0,9,0,1,6,0.333333333,9,3
20170511LTHH0,20170511,HH,LT,0,B,35,27,2,2,5,1,0,0,0,0,1,0,6,0,1,3,0,0,9,0.285714286,7,2
20170511LTHH0,20170511,LT,HH,0,T,33,30,0,1,4,1,0,0,0,0,0,0,2,0,1,8,2,2,5,0,4,0
20170511SKOB0,20170511,OB,SK,0,B,42,33,5,7,10,2,0,1,3,1,0,1,6,0,2,5,0,0,11,0.285714286,7,2
20170511SKOB0,20170511,SK,OB,0,T,30,30,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,1,3,0,1,0
20170511WONC0,20170511,WO,NC,0,T,37,33,2,2,9,0,0,1,1,0,2,0,2,0,0,7,1,1,8,0.125,8,1
20170511WONC0,20170511,NC,WO,0,B,35,32,1,1,7,1,0,0,2,1,0,1,1,0,1,7,1,2,7,0,7,0
20170512HHLG0,20170512,HH,LG,0,T,41,37,5,5,9,3,0,0,0,0,0,0,3,1,1,8,0,0,9,0.307692308,13,4
20170512HHLG0,20170512,LG,HH,0,B,39,35,3,3,9,1,0,0,1,0,1,0,3,0,0,9,0,1,9,0.111111111,9,1
20170512HTSK0,20170512,SK,HT,0,B,37,33,7,8,8,2,0,1,2,0,0,0,3,0,1,6,0,0,5,0.333333333,9,3
20170512HTSK0,20170512,HT,SK,0,T,36,33,2,2,9,1,0,0,0,0,0,0,2,0,1,7,1,2,7,0.142857143,7,1
20170512NCKT0,20170512,NC,KT,0,T,39,34,8,8,10,2,0,2,2,0,1,1,2,0,1,2,1,1,4,0.333333333,9,3
20170512NCKT0,20170512,KT,NC,0,B,41,36,5,5,8,3,0,0,1,0,1,0,3,0,1,7,0,0,9,0.454545455,11,5
20170512WOSS0,20170512,SS,WO,0,B,32,29,4,4,9,1,0,0,1,0,0,1,2,0,0,3,2,0,4,0.4,5,2
20170512WOSS0,20170512,WO,SS,0,T,33,31,1,1,7,1,0,0,0,0,0,0,2,0,0,10,3,0,5,0,5,0
20170513HHLG0,20170513,HH,LG,0,T,44,40,10,10,13,2,0,3,0,0,1,0,1,0,2,5,1,1,7,0.4,10,4
20170513HHLG0,20170513,LG,HH,0,B,34,30,0,0,7,0,0,0,0,0,0,0,2,0,2,5,4,2,7,0,5,0
20170513HTSK0,20170513,SK,HT,0,B,42,36,3,3,4,0,0,1,0,0,1,0,5,1,0,5,0,0,6,0.25,4,1
20170513HTSK0,20170513,HT,SK,0,T,42,41,5,5,9,3,0,2,0,0,0,0,1,0,0,9,1,0,4,0.2,5,1
20170513NCKT0,20170513,NC,KT,0,T,37,35,2,2,6,1,0,1,0,0,0,0,1,0,1,7,0,0,8,0.1,10,1
20170513NCKT0,20170513,KT,NC,0,B,38,33,4,5,13,4,0,0,1,1,0,0,5,0,0,6,2,2,9,0.333333333,12,4
20170513OBLT0,20170513,LT,OB,0,B,37,31,4,4,7,1,0,0,0,0,0,0,4,0,2,6,2,0,6,0.111111111,9,1
20170513OBLT0,20170513,OB,LT,0,T,46,40,8,9,14,4,0,2,2,0,0,0,5,0,1,7,1,0,10,0.454545455,11,5
20170513WOSS0,20170513,SS,WO,0,B,35,33,4,4,7,3,0,2,1,1,0,0,2,0,0,7,0,0,4,0.5,4,2
20170513WOSS0,20170513,WO,SS,0,T,38,36,5,5,12,2,0,0,1,0,0,1,0,0,1,6,1,0,6,0.363636364,11,4
20170514HHLG0,20170514,HH,LG,0,T,35,33,1,1,9,1,0,0,0,1,1,1,0,0,0,5,0,0,7,0,8,0
20170514HHLG0,20170514,LG,HH,0,B,33,31,4,4,9,1,2,1,0,2,0,0,2,0,0,5,0,0,5,0.333333333,6,2
20170514HTSK0,20170514,SK,HT,0,B,33,30,4,4,10,0,0,2,0,1,1,1,1,0,0,6,1,0,5,0.166666667,6,1
20170514HTSK0,20170514,HT,SK,0,T,36,31,3,3,6,1,0,1,0,2,0,0,5,0,0,4,0,0,6,0.333333333,6,2
20170514NCKT0,20170514,KT,NC,0,B,40,36,8,10,10,2,0,0,2,0,1,0,2,0,1,8,0,0,6,0.277777778,18,5
20170514NCKT0,20170514,NC,KT,0,T,37,35,5,5,11,1,1,1,1,0,0,1,1,0,0,5,2,5,5,0.5,6,3
20170514OBLT0,20170514,OB,LT,0,T,53,42,15,15,17,4,1,2,0,0,0,1,9,0,1,5,1,1,11,0.315789474,19,6
20170514OBLT0,20170514,LT,OB,0,B,38,34,1,1,8,2,0,0,0,0,0,0,2,0,2,7,0,0,10,0.111111111,9,1
20170514WOSS0,20170514,WO,SS,0,T,38,34,5,5,8,1,0,1,1,0,0,1,3,0,0,11,0,1,6,0.4,5,2
20170514WOSS0,20170514,SS,WO,0,B,35,34,3,4,9,4,0,1,0,0,1,0,0,0,0,5,0,1,4,0.25,8,2
20170516HHWO0,20170516,HH,WO,0,T,30,29,1,1,4,0,0,0,0,0,1,0,0,0,0,9,1,0,2,0.5,2,1
20170516HHWO0,20170516,WO,HH,0,B,35,30,2,2,10,4,0,1,1,3,1,0,4,1,0,6,0,1,9,0.090909091,11,1
20170516KTLT0,20170516,LT,KT,0,B,38,34,6,6,12,2,1,1,0,0,1,0,3,0,0,6,1,1,8,0.416666667,12,5
20170516KTLT0,20170516,KT,LT,0,T,34,27,0,0,4,0,0,0,0,0,1,0,5,0,1,6,1,0,7,0.166666667,6,1
20170516LGHT0,20170516,LG,HT,0,T,40,37,2,2,8,0,0,0,0,0,0,0,3,0,0,10,4,0,5,0.333333333,6,2
20170516LGHT0,20170516,HT,LG,0,B,43,39,3,3,10,2,1,1,0,1,0,0,3,1,1,10,0,0,10,0.125,8,1
20170516NCOB0,20170516,NC,OB,0,T,37,34,2,2,10,1,0,1,1,1,1,0,2,0,0,4,0,0,8,0.125,8,1
20170516NCOB0,20170516,OB,NC,0,B,35,32,1,1,10,1,0,0,0,2,0,0,2,0,1,11,3,0,7,0.25,8,2
20170516SSSK0,20170516,SS,SK,0,T,43,37,8,8,10,3,0,1,0,0,0,0,6,0,0,6,1,0,8,0.461538462,13,6
20170516SSSK0,20170516,SK,SS,0,B,34,30,2,2,4,2,0,1,0,0,0,0,3,0,1,10,1,3,5,0,5,0
20170517HHWO0,20170517,WO,HH,0,B,39,37,3,4,12,4,0,0,0,0,1,0,1,0,0,4,0,1,8,0.181818182,11,2
20170517HHWO0,20170517,HH,WO,0,T,43,38,7,8,12,3,1,0,1,0,0,0,2,0,3,2,1,1,8,0.307692308,13,4
20170517KTLT0,20170517,KT,LT,0,T,38,33,2,4,5,1,0,1,1,0,0,0,5,0,0,9,1,3,7,0,4,0
20170517KTLT0,20170517,LT,KT,0,B,38,37,9,9,14,4,0,2,2,1,0,0,1,0,0,4,2,2,5,0.444444444,9,4
20170517LGHT0,20170517,HT,LG,0,B,40,35,8,8,12,3,0,0,0,0,0,0,5,1,0,3,1,2,8,0.5,12,6
20170517LGHT0,20170517,LG,HT,0,T,37,35,2,3,8,2,0,1,1,1,0,0,2,0,0,9,0,0,7,0.25,8,2
20170517NCOB0,20170517,NC,OB,0,T,37,31,2,2,7,2,0,1,0,0,2,0,3,0,1,5,1,1,8,0.1,10,1
20170517NCOB0,20170517,OB,NC,0,B,36,33,1,1,7,1,0,0,0,0,2,0,0,0,1,4,0,1,8,0.125,8,1
20170517SSSK0,20170517,SK,SS,0,B,36,33,2,2,6,1,0,2,0,1,0,0,3,0,0,7,0,2,7,0,3,0
20170517SSSK0,20170517,SS,SK,0,T,41,36,4,5,10,1,1,1,1,1,1,1,2,0,1,5,0,1,9,0.090909091,11,1
20170518HHWO0,20170518,HH,WO,0,T,42,35,6,6,9,1,0,1,0,1,1,0,6,0,0,7,0,0,9,0.6,5,3
20170518HHWO0,20170518,WO,HH,0,B,33,29,8,8,8,2,0,2,0,1,0,0,4,0,0,3,2,1,1,0.6,5,3
20170518KTLT0,20170518,LT,KT,0,B,44,41,11,11,19,4,1,3,4,0,0,0,3,0,0,6,2,1,9,0.368421053,19,7
20170518KTLT0,20170518,KT,LT,0,T,37,34,3,4,10,2,0,1,1,1,0,1,2,0,0,6,1,0,6,0.428571429,7,3
20170518LGHT0,20170518,HT,LG,0,B,43,34,9,9,12,3,0,2,0,0,1,0,7,0,1,3,0,0,10,0.416666667,12,5
20170518LGHT0,20170518,LG,HT,0,T,39,37,3,4,15,2,0,0,0,1,0,0,1,0,1,6,4,0,8,0.454545455,11,5
