G_ID,GDAY_DS,T_ID,VS_T_ID,HEADER_NO,TB_SC,PA,AB,RBI,RUN,HIT,H2,H3,HR,SB,CS,SH,SF,BB,IB,HP,KK,GD,ERR,LOB,P_HRA_RT,P_AB_CN,P_HIT_CN
20170510LGSS0,20170510,SS,LG,0,B,31,31,1,1,4,0,0,1,0,0,0,0,0,0,0,5,0,1,3,0.0,1,0
20170510LTHH0,20170510,HH,LT,0,B,34,30,1,1,5,0,0,0,1,0,1,0,3,0,0,8,1,0,6,0.0,5,0
20170510LTHH0,20170510,LT,HH,0,T,46,41,8,8,15,3,0,2,4,1,1,0,4,0,0,11,0,0,11,0.26666666699999997,15,4
20170510SKOB0,20170510,SK,OB,0,T,35,32,0,0,5,0,1,0,0,0,0,0,2,0,1,14,0,0,8,0.0,6,0
20170510SKOB0,20170510,OB,SK,0,B,40,38,6,6,15,3,0,0,0,0,0,0,2,0,0,6,0,0,10,0.25,16,4
20170510WONC0,20170510,NC,WO,0,B,32,32,3,3,8,2,0,0,0,0,0,0,0,0,0,9,1,0,5,0.333333333,9,3
20170510WONC0,20170510,WO,NC,0,T,35,35,0,0,8,2,0,0,0,0,0,0,0,0,0,9,0,1,8,0.0,9,0
20170511KTHT0,20170511,HT,KT,0,B,33,32,2,2,5,2,0,0,0,0,0,0,1,0,0,4,1,1,4,0.14285714300000002,7,1
20170511KTHT0,20170511,KT,HT,0,T,39,37,4,4,13,1,0,1,2,0,2,0,0,0,0,8,2,1,8,0.25,12,3
20170511LGSS0,20170511,SS,LG,0,B,37,34,5,5,9,1,0,1,1,0,1,0,2,0,0,6,2,1,5,0.444444444,9,4
20170511LGSS0,20170511,LG,SS,0,T,41,35,8,8,10,5,0,1,1,0,0,1,5,0,0,9,0,1,6,0.333333333,9,3
20170511LTHH0,20170511,HH,LT,0,B,35,27,2,2,5,1,0,0,0,0,1,0,6,0,1,3,0,0,9,0.28571428600000004,7,2
20170511LTHH0,20170511,LT,HH,0,T,33,30,0,1,4,1,0,0,0,0,0,0,2,0,1,8,2,2,5,0.0,4,0
20170511SKOB0,20170511,OB,SK,0,B,42,33,5,7,10,2,0,1,3,1,0,1,6,0,2,5,0,0,11,0.28571428600000004,7,2
20170511SKOB0,20170511,SK,OB,0,T,30,30,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,1,3,0.0,1,0
20170511WONC0,20170511,WO,NC,0,T,37,33,2,2,9,0,0,1,1,0,2,0,2,0,0,7,1,1,8,0.125,8,1
20170511WONC0,20170511,NC,WO,0,B,35,32,1,1,7,1,0,0,2,1,0,1,1,0,1,7,1,2,7,0.0,7,0
20170512HHLG0,20170512,HH,LG,0,T,41,37,5,5,9,3,0,0,0,0,0,0,3,1,1,8,0,0,9,0.307692308,13,4
20170512HHLG0,20170512,LG,HH,0,B,39,35,3,3,9,1,0,0,1,0,1,0,3,0,0,9,0,1,9,0.111111111,9,1
20170512HTSK0,20170512,SK,HT,0,B,37,33,7,8,8,2,0,1,2,0,0,0,3,0,1,6,0,0,5,0.333333333,9,3
20170512HTSK0,20170512,HT,SK,0,T,36,33,2,2,9,1,0,0,0,0,0,0,2,0,1,7,1,2,7,0.14285714300000002,7,1
20170512NCKT0,20170512,NC,KT,0,T,39,34,8,8,10,2,0,2,2,0,1,1,2,0,1,2,1,1,4,0.333333333,9,3
20170512NCKT0,20170512,KT,NC,0,B,41,36,5,5,8,3,0,0,1,0,1,0,3,0,1,7,0,0,9,0.454545455,11,5
20170512WOSS0,20170512,SS,WO,0,B,32,29,4,4,9,1,0,0,1,0,0,1,2,0,0,3,2,0,4,0.4,5,2
20170512WOSS0,20170512,WO,SS,0,T,33,31,1,1,7,1,0,0,0,0,0,0,2,0,0,10,3,0,5,0.0,5,0
20170513HHLG0,20170513,HH,LG,0,T,44,40,10,10,13,2,0,3,0,0,1,0,1,0,2,5,1,1,7,0.4,10,4
20170513HHLG0,20170513,LG,HH,0,B,34,30,0,0,7,0,0,0,0,0,0,0,2,0,2,5,4,2,7,0.0,5,0
20170513HTSK0,20170513,SK,HT,0,B,42,36,3,3,4,0,0,1,0,0,1,0,5,1,0,5,0,0,6,0.25,4,1
20170513HTSK0,20170513,HT,SK,0,T,42,41,5,5,9,3,0,2,0,0,0,0,1,0,0,9,1,0,4,0.2,5,1
20170513NCKT0,20170513,NC,KT,0,T,37,35,2,2,6,1,0,1,0,0,0,0,1,0,1,7,0,0,8,0.1,10,1
20170513NCKT0,20170513,KT,NC,0,B,38,33,4,5,13,4,0,0,1,1,0,0,5,0,0,6,2,2,9,0.333333333,12,4
20170513OBLT0,20170513,LT,OB,0,B,37,31,4,4,7,1,0,0,0,0,0,0,4,0,2,6,2,0,6,0.111111111,9,1
20170513OBLT0,20170513,OB,LT,0,T,46,40,8,9,14,4,0,2,2,0,0,0,5,0,1,7,1,0,10,0.454545455,11,5
20170513WOSS0,20170513,SS,WO,0,B,35,33,4,4,7,3,0,2,1,1,0,0,2,0,0,7,0,0,4,0.5,4,2
20170513WOSS0,20170513,WO,SS,0,T,38,36,5,5,12,2,0,0,1,0,0,1,0,0,1,6,1,0,6,0.363636364,11,4
20170514HHLG0,20170514,HH,LG,0,T,35,33,1,1,9,1,0,0,0,1,1,1,0,0,0,5,0,0,7,0.0,8,0
20170514HHLG0,20170514,LG,HH,0,B,33,31,4,4,9,1,2,1,0,2,0,0,2,0,0,5,0,0,5,0.333333333,6,2
20170514HTSK0,20170514,SK,HT,0,B,33,30,4,4,10,0,0,2,0,1,1,1,1,0,0,6,1,0,5,0.166666667,6,1
20170514HTSK0,20170514,HT,SK,0,T,36,31,3,3,6,1,0,1,0,2,0,0,5,0,0,4,0,0,6,0.333333333,6,2
20170514NCKT0,20170514,KT,NC,0,B,40,36,8,10,10,2,0,0,2,0,1,0,2,0,1,8,0,0,6,0.27777777800000003,18,5
20170514NCKT0,20170514,NC,KT,0,T,37,35,5,5,11,1,1,1,1,0,0,1,1,0,0,5,2,5,5,0.5,6,3
20170514OBLT0,20170514,OB,LT,0,T,53,42,15,15,17,4,1,2,0,0,0,1,9,0,1,5,1,1,11,0.31578947399999996,19,6
20170514OBLT0,20170514,LT,OB,0,B,38,34,1,1,8,2,0,0,0,0,0,0,2,0,2,7,0,0,10,0.111111111,9,1
20170514WOSS0,20170514,WO,SS,0,T,38,34,5,5,8,1,0,1,1,0,0,1,3,0,0,11,0,1,6,0.4,5,2
20170514WOSS0,20170514,SS,WO,0,B,35,34,3,4,9,4,0,1,0,0,1,0,0,0,0,5,0,1,4,0.25,8,2
20170516HHWO0,20170516,HH,WO,0,T,30,29,1,1,4,0,0,0,0,0,1,0,0,0,0,9,1,0,2,0.5,2,1
20170516HHWO0,20170516,WO,HH,0,B,35,30,2,2,10,4,0,1,1,3,1,0,4,1,0,6,0,1,9,0.090909091,11,1
20170516KTLT0,20170516,LT,KT,0,B,38,34,6,6,12,2,1,1,0,0,1,0,3,0,0,6,1,1,8,0.41666666700000005,12,5
20170516KTLT0,20170516,KT,LT,0,T,34,27,0,0,4,0,0,0,0,0,1,0,5,0,1,6,1,0,7,0.166666667,6,1
20170516LGHT0,20170516,LG,HT,0,T,40,37,2,2,8,0,0,0,0,0,0,0,3,0,0,10,4,0,5,0.333333333,6,2
20170516LGHT0,20170516,HT,LG,0,B,43,39,3,3,10,2,1,1,0,1,0,0,3,1,1,10,0,0,10,0.125,8,1
20170516NCOB0,20170516,NC,OB,0,T,37,34,2,2,10,1,0,1,1,1,1,0,2,0,0,4,0,0,8,0.125,8,1
20170516NCOB0,20170516,OB,NC,0,B,35,32,1,1,10,1,0,0,0,2,0,0,2,0,1,11,3,0,7,0.25,8,2
20170516SSSK0,20170516,SS,SK,0,T,43,37,8,8,10,3,0,1,0,0,0,0,6,0,0,6,1,0,8,0.46153846200000004,13,6
20170516SSSK0,20170516,SK,SS,0,B,34,30,2,2,4,2,0,1,0,0,0,0,3,0,1,10,1,3,5,0.0,5,0
20170517HHWO0,20170517,WO,HH,0,B,39,37,3,4,12,4,0,0,0,0,1,0,1,0,0,4,0,1,8,0.181818182,11,2
20170517HHWO0,20170517,HH,WO,0,T,43,38,7,8,12,3,1,0,1,0,0,0,2,0,3,2,1,1,8,0.307692308,13,4
20170517KTLT0,20170517,KT,LT,0,T,38,33,2,4,5,1,0,1,1,0,0,0,5,0,0,9,1,3,7,0.0,4,0
20170517KTLT0,20170517,LT,KT,0,B,38,37,9,9,14,4,0,2,2,1,0,0,1,0,0,4,2,2,5,0.444444444,9,4
20170517LGHT0,20170517,HT,LG,0,B,40,35,8,8,12,3,0,0,0,0,0,0,5,1,0,3,1,2,8,0.5,12,6
20170517LGHT0,20170517,LG,HT,0,T,37,35,2,3,8,2,0,1,1,1,0,0,2,0,0,9,0,0,7,0.25,8,2
20170517NCOB0,20170517,NC,OB,0,T,37,31,2,2,7,2,0,1,0,0,2,0,3,0,1,5,1,1,8,0.1,10,1
20170517NCOB0,20170517,OB,NC,0,B,36,33,1,1,7,1,0,0,0,0,2,0,0,0,1,4,0,1,8,0.125,8,1
20170517SSSK0,20170517,SK,SS,0,B,36,33,2,2,6,1,0,2,0,1,0,0,3,0,0,7,0,2,7,0.0,3,0
20170517SSSK0,20170517,SS,SK,0,T,41,36,4,5,10,1,1,1,1,1,1,1,2,0,1,5,0,1,9,0.090909091,11,1
20170518HHWO0,20170518,HH,WO,0,T,42,35,6,6,9,1,0,1,0,1,1,0,6,0,0,7,0,0,9,0.6,5,3
20170518HHWO0,20170518,WO,HH,0,B,33,29,8,8,8,2,0,2,0,1,0,0,4,0,0,3,2,1,1,0.6,5,3
20170518KTLT0,20170518,LT,KT,0,B,44,41,11,11,19,4,1,3,4,0,0,0,3,0,0,6,2,1,9,0.36842105299999994,19,7
20170518KTLT0,20170518,KT,LT,0,T,37,34,3,4,10,2,0,1,1,1,0,1,2,0,0,6,1,0,6,0.428571429,7,3
20170518LGHT0,20170518,HT,LG,0,B,43,34,9,9,12,3,0,2,0,0,1,0,7,0,1,3,0,0,10,0.41666666700000005,12,5
20170518LGHT0,20170518,LG,HT,0,T,39,37,3,4,15,2,0,0,0,1,0,0,1,0,1,6,4,0,8,0.454545455,11,5
20170518NCOB0,20170518,NC,OB,0,T,40,32,4,4,8,1,0,0,0,0,0,1,6,0,1,7,1,2,9,0.333333333,9,3
20170518NCOB0,20170518,OB,NC,0,B,39,32,7,7,7,1,1,1,2,0,0,0,5,0,2,6,0,0,8,0.28571428600000004,14,4
20170518SSSK0,20170518,SK,SS,0,B,39,33,4,4,12,1,0,1,1,0,1,0,2,1,3,5,2,0,11,0.307692308,13,4
20170518SSSK0,20170518,SS,SK,0,T,32,28,0,1,3,0,0,0,0,1,0,0,4,1,0,11,0,0,4,0.0,3,0
20170519LTLG0,20170519,LT,LG,0,T,42,36,9,9,11,2,0,2,0,0,2,1,2,1,1,5,0,1,6,0.4,10,4
20170519LTLG0,20170519,LG,LT,0,B,36,33,4,4,9,0,0,1,1,3,0,0,3,0,0,8,1,1,5,0.4,5,2
20170519OBHT0,20170519,OB,HT,0,T,43,39,7,7,14,2,0,2,1,0,0,0,4,0,0,6,1,1,9,0.5,8,4
20170519OBHT0,20170519,HT,OB,0,B,39,34,6,6,9,0,1,2,0,1,0,0,3,0,2,9,0,1,6,0.4,5,2
20170519SKNC0,20170519,NC,SK,0,B,35,33,1,1,7,3,0,0,0,0,0,0,0,0,2,10,1,0,7,0.25,4,1
20170519SKNC0,20170519,SK,NC,0,T,52,37,11,11,12,2,0,3,1,0,0,2,11,0,2,7,0,1,14,0.222222222,9,2
20170519SSHH0,20170519,HH,SS,0,B,39,32,1,2,8,3,0,0,0,1,2,0,2,1,3,10,2,0,10,0.076923077,13,1
20170519SSHH0,20170519,SS,HH,0,T,38,34,6,6,11,3,0,1,1,0,1,1,1,0,1,6,1,2,5,0.4,10,4
20170519WOKT0,20170519,KT,WO,0,B,38,37,3,3,9,4,0,1,1,0,0,0,1,0,0,10,0,0,8,0.333333333,9,3
20170519WOKT0,20170519,WO,KT,0,T,35,35,4,4,9,1,0,0,0,0,0,0,0,0,0,7,1,2,4,0.428571429,7,3
20170520LTLG0,20170520,LG,LT,0,B,38,29,3,3,8,1,0,0,0,0,2,1,5,1,1,3,0,0,11,0.1,10,1
20170520LTLG0,20170520,LT,LG,0,T,38,31,2,2,7,1,0,0,3,0,1,0,2,0,4,7,2,0,9,0.125,8,1
20170520OBHT0,20170520,OB,HT,0,T,40,39,6,6,15,2,0,1,1,0,0,0,1,0,0,3,3,0,7,0.571428571,7,4
20170520OBHT0,20170520,HT,OB,0,B,33,32,0,0,8,0,0,0,0,0,0,0,1,0,0,2,3,0,6,0.0,2,0
20170520SKNC0,20170520,SK,NC,0,T,34,29,0,0,4,0,0,0,1,0,1,0,4,0,0,10,0,0,7,0.14285714300000002,7,1
20170520SKNC0,20170520,NC,SK,0,B,34,29,1,1,6,1,1,0,0,0,0,0,5,0,0,8,1,0,9,0.2,10,2
20170520SSHH0,20170520,HH,SS,0,B,52,41,8,8,14,2,0,2,1,0,1,0,9,0,1,7,1,0,17,0.2,15,3
20170520SSHH0,20170520,SS,HH,0,T,46,40,8,9,14,4,0,2,1,0,0,1,5,1,0,6,1,1,10,0.23076923100000002,13,3
20170520WOKT0,20170520,WO,KT,0,T,44,40,11,11,15,2,0,3,1,0,0,0,4,0,0,10,2,0,6,0.333333333,12,4
20170520WOKT0,20170520,KT,WO,0,B,36,33,3,3,8,3,0,1,0,0,0,1,1,0,1,9,1,1,6,0.333333333,6,2
20170521LTLG0,20170521,LT,LG,0,T,37,31,3,3,7,2,0,0,0,0,2,0,2,0,2,5,0,0,7,0.28571428600000004,7,2
20170521LTLG0,20170521,LG,LT,0,B,35,30,2,4,7,0,0,0,0,1,0,0,5,1,0,8,0,0,7,0.28571428600000004,7,2
20170521OBHT0,20170521,HT,OB,0,B,42,36,3,3,9,0,0,1,0,0,0,0,6,0,0,12,0,2,12,0.3,10,3
20170521OBHT0,20170521,OB,HT,0,T,42,35,6,7,10,3,1,2,0,0,0,1,6,0,0,6,4,1,8,0.28571428600000004,7,2
20170521SKNC0,20170521,SK,NC,0,T,52,46,9,9,14,1,0,1,1,0,0,0,6,1,0,13,1,1,10,0.333333333,15,5
20170521SKNC0,20170521,NC,SK,0,B,45,38,4,4,9,2,0,0,0,0,3,0,2,2,2,11,2,0,8,0.333333333,9,3
20170521SSHH0,20170521,HH,SS,0,B,45,39,6,7,14,5,0,2,0,1,0,0,3,0,3,11,1,1,11,0.272727273,11,3
20170521SSHH0,20170521,SS,HH,0,T,41,37,7,8,10,1,0,3,5,0,1,0,2,0,1,7,0,1,6,0.222222222,9,2
20170521WOKT0,20170521,KT,WO,0,B,49,41,12,13,17,5,1,2,0,0,1,0,4,0,3,6,0,2,12,0.28571428600000004,14,4
20170521WOKT0,20170521,WO,KT,0,T,43,39,4,4,12,1,0,0,0,0,0,1,2,0,1,7,1,0,12,0.307692308,13,4
20170523HTHH0,20170523,HH,HT,0,B,44,40,8,8,15,3,1,2,0,0,0,1,2,0,1,6,1,0,9,0.384615385,13,5
20170523HTHH0,20170523,HT,HH,0,T,49,41,11,13,17,3,1,1,0,0,1,1,6,0,0,4,1,2,9,0.5,16,8
20170523KTSS0,20170523,SS,KT,0,B,34,33,3,3,6,1,1,0,0,0,0,0,1,0,0,8,0,0,4,0.14285714300000002,7,1
20170523KTSS0,20170523,KT,SS,0,T,53,44,12,12,18,2,1,3,0,0,0,1,6,0,2,8,0,0,14,0.294117647,17,5
20170523NCWO0,20170523,NC,WO,0,T,51,43,14,15,17,3,0,1,0,0,0,1,4,0,3,4,2,1,9,0.45,20,9
20170523NCWO0,20170523,WO,NC,0,B,37,32,4,4,7,1,0,0,0,0,0,0,4,0,1,6,2,1,6,0.428571429,7,3
20170523SKLT0,20170523,LT,SK,0,B,43,37,7,7,9,3,0,3,0,0,0,0,4,0,2,1,1,0,7,0.4,5,2
20170523SKLT0,20170523,SK,LT,0,T,49,41,4,6,13,1,1,0,2,1,0,0,8,0,0,10,1,0,13,0.35714285700000004,14,5
20170524HTHH0,20170524,HT,HH,0,T,48,39,9,9,15,5,0,2,0,0,1,1,6,0,1,4,0,0,12,0.545454545,11,6
20170524HTHH0,20170524,HH,HT,0,B,37,33,3,3,6,0,0,1,0,0,0,0,2,0,2,3,0,0,7,0.111111111,9,1
20170524KTSS0,20170524,SS,KT,0,B,51,40,8,8,13,1,1,1,1,0,1,1,9,3,0,7,1,0,13,0.41666666700000005,12,5
20170524KTSS0,20170524,KT,SS,0,T,45,38,8,9,13,2,1,2,0,1,2,1,3,0,1,8,1,0,6,0.3,10,3
20170524NCWO0,20170524,NC,WO,0,T,41,37,4,5,14,1,1,0,0,0,1,0,1,0,2,5,2,0,9,0.272727273,11,3
20170524NCWO0,20170524,WO,NC,0,B,39,33,4,4,6,0,0,2,1,0,0,0,5,0,1,9,0,2,8,0.14285714300000002,7,1
20170524OBLG0,20170524,OB,LG,0,T,37,32,2,2,6,0,0,1,0,2,0,0,4,0,1,6,0,0,8,0.25,4,1
20170524OBLG0,20170524,LG,OB,0,B,38,31,1,1,6,0,0,0,2,0,1,1,4,0,1,8,0,0,10,0.111111111,9,1
20170524SKLT0,20170524,LT,SK,0,B,37,35,7,7,12,3,1,1,0,0,0,0,1,0,1,7,1,0,6,0.5,8,4
20170524SKLT0,20170524,SK,LT,0,T,37,33,5,5,8,1,0,3,0,0,0,0,4,0,0,8,2,0,5,0.25,4,1
20170525HTHH0,20170525,HH,HT,0,B,38,33,3,4,6,0,0,1,1,0,0,0,4,0,0,10,0,1,7,0.25,4,1
20170525HTHH0,20170525,HT,HH,0,T,47,36,5,6,8,0,0,0,2,0,0,0,10,0,1,10,1,1,14,0.14285714300000002,14,2
20170525KTSS0,20170525,KT,SS,0,T,35,32,4,4,5,2,0,2,0,0,0,0,3,0,0,12,0,1,4,0.25,4,1
20170525KTSS0,20170525,SS,KT,0,B,36,29,6,6,5,1,0,2,1,0,0,1,6,0,0,3,0,0,6,0.222222222,9,2
20170525NCWO0,20170525,WO,NC,0,B,34,28,3,3,4,1,0,0,0,0,0,0,6,0,0,6,3,1,4,0.333333333,6,2
20170525NCWO0,20170525,NC,WO,0,T,45,41,13,13,15,1,1,2,0,0,0,1,2,0,1,6,0,0,5,0.5,12,6
20170525OBLG0,20170525,LG,OB,0,B,44,39,7,7,13,5,0,0,2,0,0,0,5,0,0,5,1,2,10,0.28571428600000004,14,4
20170525OBLG0,20170525,OB,LG,0,T,43,39,7,9,11,1,1,2,0,0,0,1,3,0,0,8,0,2,7,0.1,10,1
20170525SKLT0,20170525,SK,LT,0,T,41,39,6,6,12,2,0,4,0,0,0,0,2,0,0,8,1,0,8,0.14285714300000002,7,1
20170525SKLT0,20170525,LT,SK,0,B,46,42,17,17,18,4,0,4,0,0,0,0,4,0,0,6,1,1,5,0.5,14,7
20170526HHNC0,20170526,NC,HH,0,B,42,34,4,5,11,3,0,0,2,1,0,0,8,1,0,4,1,0,13,0.23076923100000002,13,3
20170526HHNC0,20170526,HH,NC,0,T,43,41,2,3,15,0,0,0,0,0,1,0,1,0,0,10,0,2,13,0.272727273,11,3
20170526KTOB0,20170526,OB,KT,0,B,37,34,3,3,7,0,0,1,1,0,1,0,1,0,1,8,2,0,4,0.333333333,6,2
20170526KTOB0,20170526,KT,OB,0,T,46,40,5,5,18,1,1,0,1,2,2,1,3,1,0,11,2,0,11,0.25,12,3
20170526LGSK0,20170526,SK,LG,0,B,35,31,6,6,8,3,0,2,1,0,0,1,3,1,0,5,0,0,5,0.28571428600000004,7,2
20170526LGSK0,20170526,LG,SK,0,T,33,31,1,1,6,0,0,1,1,0,0,0,2,0,0,8,2,0,5,0.0,4,0
20170526LTHT0,20170526,HT,LT,0,B,33,28,2,2,3,1,0,0,0,0,0,1,4,0,0,8,0,0,4,0.0,4,0
20170526LTHT0,20170526,LT,HT,0,T,40,34,8,8,11,0,1,1,0,3,1,1,4,0,0,8,0,0,5,0.5555555560000001,9,5
20170526SSWO0,20170526,SS,WO,0,T,40,32,3,3,7,1,0,0,1,1,0,1,6,0,1,5,1,1,10,0.111111111,9,1
20170526SSWO0,20170526,WO,SS,0,B,54,43,18,18,20,5,0,1,2,0,0,1,9,0,1,3,1,2,12,0.434782609,23,10
20170527HHNC0,20170527,HH,NC,0,T,42,34,4,6,11,2,0,0,0,1,1,1,6,0,0,8,0,0,9,0.307692308,13,4
20170527HHNC0,20170527,NC,HH,0,B,37,34,1,1,10,2,0,0,0,0,0,1,2,0,0,6,2,0,9,0.14285714300000002,7,1
20170527KTOB0,20170527,OB,KT,0,B,43,36,8,10,14,1,0,1,1,0,0,0,6,0,1,5,2,1,9,0.428571429,14,6
20170527KTOB0,20170527,KT,OB,0,T,39,37,4,4,12,1,0,1,2,0,0,0,1,0,1,6,2,0,8,0.166666667,12,2
20170527LGSK0,20170527,SK,LG,0,B,38,30,4,4,9,2,0,2,0,0,1,0,6,1,1,6,2,0,10,0.133333333,15,2
20170527LGSK0,20170527,LG,SK,0,T,34,29,3,3,5,2,0,1,0,0,1,0,2,0,2,6,2,1,4,0.14285714300000002,7,1
20170527LTHT0,20170527,LT,HT,0,T,45,36,6,7,10,2,0,0,0,0,0,0,9,0,0,2,2,2,11,0.26666666699999997,15,4
20170527LTHT0,20170527,HT,LT,0,B,51,42,15,15,17,8,0,2,0,0,0,0,7,0,2,6,0,1,12,0.35,20,7
20170527SSWO0,20170527,SS,WO,0,T,36,35,4,4,7,1,1,1,0,0,0,0,1,0,0,5,0,0,5,0.25,8,2
20170527SSWO0,20170527,WO,SS,0,B,42,35,6,7,13,2,0,1,2,0,0,0,6,0,1,6,1,2,11,0.26666666699999997,15,4
20170528HHNC0,20170528,NC,HH,0,B,37,33,1,1,8,0,0,0,0,1,0,1,2,0,1,10,1,0,9,0.0,7,0
20170528HHNC0,20170528,HH,NC,0,T,44,39,8,8,12,2,0,1,2,0,1,0,3,0,1,8,0,0,9,0.454545455,11,5
20170528KTOB0,20170528,KT,OB,0,T,35,32,5,5,8,1,1,0,0,1,0,0,3,0,0,5,2,0,3,1.0,4,4
20170528KTOB0,20170528,OB,KT,0,B,42,34,8,9,12,5,0,1,2,0,0,2,5,0,1,3,0,0,9,0.181818182,22,4
20170528LGSK0,20170528,SK,LG,0,B,35,31,4,5,7,1,0,4,0,0,0,0,4,0,0,11,1,0,6,0.0,5,0
20170528LGSK0,20170528,LG,SK,0,T,36,33,1,2,10,1,0,1,1,1,1,0,1,0,1,9,2,1,7,0.14285714300000002,7,1
20170528LTHT0,20170528,HT,LT,0,B,53,41,8,8,13,2,1,2,1,2,1,1,10,3,0,8,0,0,14,0.166666667,12,2
20170528LTHT0,20170528,LT,HT,0,T,47,43,4,4,12,3,0,1,0,1,0,0,3,0,1,8,1,0,10,0.333333333,9,3
20170528SSWO0,20170528,WO,SS,0,B,41,36,2,2,12,4,0,0,0,1,0,0,5,1,0,10,3,1,12,0.222222222,18,4
20170528SSWO0,20170528,SS,WO,0,T,41,33,2,3,10,4,2,0,3,1,0,0,8,0,0,8,0,0,11,0.125,8,1
20170530HTNC0,20170530,HT,NC,0,T,44,40,9,9,17,3,0,2,0,0,2,1,1,1,0,10,1,0,8,0.25,12,3
20170530HTNC0,20170530,NC,HT,0,B,39,32,7,7,10,5,0,0,0,1,1,1,4,0,1,3,1,1,5,0.454545455,11,5
20170530LTSS0,20170530,SS,LT,0,B,35,28,0,0,5,0,0,0,0,0,2,0,5,0,0,4,2,0,8,0.0,10,0
20170530LTSS0,20170530,LT,SS,0,T,32,31,1,1,7,2,0,0,1,1,0,0,1,0,0,5,2,0,4,0.0,5,0
20170530OBHH0,20170530,HH,OB,0,B,38,33,5,5,12,2,0,0,1,0,0,0,4,1,1,6,2,0,9,0.23076923100000002,13,3
20170530OBHH0,20170530,OB,HH,0,T,38,34,2,2,9,2,0,0,0,0,0,0,3,0,1,5,2,2,9,0.2,10,2
20170530SKKT0,20170530,KT,SK,0,B,36,34,3,3,8,1,0,1,0,0,0,0,2,0,0,14,1,0,6,0.166666667,6,1
20170530SKKT0,20170530,SK,KT,0,T,43,35,8,8,9,2,0,1,2,0,0,2,6,0,0,8,0,0,8,0.23076923100000002,13,3
20170530WOLG0,20170530,WO,LG,0,T,35,31,3,3,7,2,1,1,0,0,0,1,1,0,2,5,2,1,5,0.14285714300000002,7,1
20170530WOLG0,20170530,LG,WO,0,B,33,33,1,1,6,1,0,0,1,0,0,0,0,0,0,7,1,0,5,0.166666667,6,1
20170531HTNC0,20170531,HT,NC,0,T,43,37,10,10,13,2,1,3,0,0,0,0,5,0,1,4,3,1,6,0.625,8,5
20170531HTNC0,20170531,NC,HT,0,B,39,36,2,2,10,3,0,0,0,0,0,1,2,0,0,7,0,0,10,0.111111111,9,1
20170531LTSS0,20170531,SS,LT,0,B,37,33,8,11,11,4,0,1,0,2,0,1,1,0,2,6,1,0,2,0.545454545,11,6
20170531LTSS0,20170531,LT,SS,0,T,43,33,4,4,7,1,0,2,0,1,0,0,9,0,1,6,0,2,12,0.1,10,1
20170531OBHH0,20170531,HH,OB,0,B,35,29,3,3,7,1,0,1,0,1,2,0,3,0,1,8,0,0,8,0.25,8,2
20170531OBHH0,20170531,OB,HH,0,T,36,31,1,1,5,1,0,0,0,0,0,0,4,0,1,7,1,1,8,0.166666667,6,1
20170531SKKT0,20170531,SK,KT,0,T,41,35,8,8,10,4,0,2,0,0,1,0,5,0,0,7,1,0,6,0.222222222,9,2
20170531SKKT0,20170531,KT,SK,0,B,36,33,2,2,8,3,0,0,1,0,0,0,3,0,0,6,2,1,7,0.222222222,9,2
20170531WOLG0,20170531,LG,WO,0,B,38,31,5,5,13,4,0,0,2,0,3,1,3,0,0,4,1,2,9,0.5,14,7
20170531WOLG0,20170531,WO,LG,0,T,39,34,1,2,8,2,1,0,0,0,0,0,4,0,1,6,1,0,10,0.0,9,0
20170601HTNC0,20170601,HT,NC,0,T,40,36,6,7,11,3,0,1,0,1,1,0,3,0,0,7,2,1,6,0.428571429,7,3
20170601HTNC0,20170601,NC,HT,0,B,40,33,7,8,10,1,0,2,1,1,0,1,5,0,1,6,0,2,8,0.333333333,9,3
20170601LTSS0,20170601,SS,LT,0,B,40,37,12,13,13,1,2,1,1,0,0,0,3,0,0,7,0,0,3,0.6,15,9
20170601LTSS0,20170601,LT,SS,0,T,34,31,2,2,6,2,0,0,0,0,1,0,2,0,0,2,1,2,5,0.25,8,2
20170601OBHH0,20170601,OB,HH,0,T,46,37,7,8,13,3,0,3,1,0,0,1,8,0,0,4,2,1,11,0.181818182,11,2
20170601OBHH0,20170601,HH,OB,0,B,37,35,6,6,11,2,0,2,0,1,1,1,0,0,0,2,0,0,4,0.222222222,9,2
20170601SKKT0,20170601,SK,KT,0,T,40,38,10,10,13,5,0,3,1,2,0,0,2,0,0,8,0,1,3,0.583333333,12,7
20170601SKKT0,20170601,KT,SK,0,B,35,33,2,4,8,1,0,1,0,0,0,0,2,0,0,6,1,0,4,0.4,5,2
20170601WOLG0,20170601,LG,WO,0,B,37,33,6,6,11,3,0,1,0,1,1,0,3,0,0,5,1,0,7,0.444444444,9,4
20170601WOLG0,20170601,WO,LG,0,T,35,34,1,1,8,0,0,0,0,0,0,1,0,0,0,7,0,1,7,0.25,4,1
20170602HTSS0,20170602,HT,SS,0,T,31,29,1,1,4,0,0,1,0,1,0,0,2,0,0,7,1,1,3,0.0,1,0
20170602HTSS0,20170602,SS,HT,0,B,42,35,5,5,14,1,0,1,3,0,1,1,4,0,1,8,0,0,13,0.133333333,15,2
20170602KTLT0,20170602,LT,KT,0,B,44,39,7,8,13,3,0,1,0,1,0,0,3,0,2,7,1,0,9,0.307692308,13,4
