GYEAR,PCODE,NAME,T_ID,POSITION,AGE_VA,MONEY
2017,79229,유희관,OB,투,31,50000만원
2017,79235,조승수,OB,투,27,3100만원
2017,79240,허경민,OB,내,26,30000만원
2017,79290,국해성,OB,외,27,5000만원
2017,79293,오현택,OB,투,31,8000만원
2017,79300,김지수,WO,내,30,6200만원
2017,79334,장영석,WO,내,27,3600만원
2017,79349,고원준,OB,투,27,6800만원
2017,79356,박헌도,LT,외,30,5600만원
2017,79358,강윤구,NC,투,27,8000만원
2017,79364,김종민,NC,포,31,5500만원
2017,79365,박동원,WO,포,27,20000만원
2017,79402,김상수,SS,내,27,31000만원
2017,79440,정인욱,SS,투,26,7200만원
2017,79448,박민규,SS,투,26,3000만원
2017,79453,오정복,KT,외,30,7000만원
2017,79456,이지영,SS,포,31,26000만원
2017,79465,배영섭,SS,외,31,15000만원
2017,79545,진명호,LT,투,28,3000만원
2017,79608,안치홍,HT,내,27,22000만원
2017,79617,정용운,HT,투,27,3100만원
2017,79657,박상혁,NC,투,27,2700만원
2017,79705,김회성,HH,내,31,5500만원
2017,79764,장민재,HH,투,27,8100만원
2017,79791,김동호,SS,투,31,5000만원
2017,79825,여건욱,LG,투,30,4000만원
2017,79847,김태훈,SK,투,27,2800만원
2017,94629,이호준,NC,내,41,75000만원
2017,95436,이승엽,SS,내,40,100000만원
2017,95657,임창용,HT,투,41,50000만원
2017,97336,최영필,HT,투,43,14000만원
2017,98144,조인성,HH,포,42,40000만원
2017,99314,송신영,HH,투,40,14000만원
2017,99445,권오준,SS,투,37,10500만원
2017,99563,김사율,KT,투,37,20000만원
2017,99606,정성훈,LG,내,37,30000만원
2017,99737,박정진,HH,투,41,33000만원
2017,99810,이진영,KT,외,37,40000만원
